"","icd10_code","wva2016_code","wva2016_title","icd10_range.x","wbd10_age","wbd10_kind","wbd10_kind_depth","wbd10_codex4","wbd10_codex2","wbd10_code","wbd10_codex4_title","wbd10_codex2_title","wbd10_title","icd10_range.y"
"914","I83",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"915","I84",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"916","I84",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"917","I84",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"918","I84",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"919","I84",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"920","I85",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2J","2J01","Noncommunicable diseases","Digestive diseases","Gastro-oesophageal","K20-K23,K25-K31,I85,R12,R13"
"921","I85",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2J","2J01","Noncommunicable diseases","Digestive diseases","Gastro-oesophageal","K20-K23,K25-K31,I85,R12,R13"
"922","I85",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2J","2J01","Noncommunicable diseases","Digestive diseases","Gastro-oesophageal","K20-K23,K25-K31,I85,R12,R13"
"923","I85",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2J","2J01","Noncommunicable diseases","Digestive diseases","Gastro-oesophageal","K20-K23,K25-K31,I85,R12,R13"
"924","I85",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2J","2J01","Noncommunicable diseases","Digestive diseases","Gastro-oesophageal","K20-K23,K25-K31,I85,R12,R13"
"925","I86",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"926","I86",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"927","I86",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"928","I86",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"929","I86",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"930","I87",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"931","I87",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"932","I87",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"933","I87",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"934","I87",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"935","I88",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"936","I88",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"937","I88",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"938","I88",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"939","I88",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"940","I89",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"941","I89",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"942","I89",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"943","I89",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"944","I89",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"945","I90",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"946","I90",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"947","I90",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"948","I90",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"949","I90",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"950","I91",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"951","I91",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"952","I91",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"953","I91",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"954","I91",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"955","I92",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"956","I92",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"957","I92",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"958","I92",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"959","I92",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"960","I93",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"961","I93",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"962","I93",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"963","I93",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"964","I93",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"965","I94",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"966","I94",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"967","I94",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"968","I94",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"969","I94",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"970","I95",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"971","I95",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"972","I95",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"973","I95",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"974","I95",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"975","I96",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"976","I96",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"977","I96",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"978","I96",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"979","I96",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"980","I97",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"981","I97",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"982","I97",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"983","I97",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"984","I97",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"985","I98",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"986","I98",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"987","I98",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"988","I98",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"989","I98",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"990","I99",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"991","I99",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"992","I99",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"993","I99",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"994","I99",4.99,"Other and unspecified cardiac disease","I00-10,I15-509","adult","codex",3,2,"2G","2G06","Noncommunicable diseases","Cardiovascular diseases","Other cardiovascular diseases","I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
"995","J00",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"996","J01",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"997","J02",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"998","J03",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"999","J04",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1000","J05",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1001","J06",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1002","J07",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1003","J08",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1004","J09",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1005","J10",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1006","J11",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1007","J12",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1008","J13",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1009","J14",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1010","J15",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
"1011","J16",1.02,"Acute respiratory infection, including pneumonia","J00-22,J85","adult","codex",3,1,"1J","1J01","Communicable, maternal, perinatal and nutritional conditions","Respiratory infections","Acute respiratory infections","H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
