wva2022_code,wva2022_title,icd10_range,icd10_code
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V799
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V800
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V801
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V802
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V803
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V804
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V805
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V806
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V807
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V808
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V809
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V811
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V812
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V813
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V814
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V815
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V816
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V817
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V818
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V819
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V821
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V822
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V823
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V824
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V825
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V826
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V827
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V828
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V829
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V830
12.01,Road traffic accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V831
12.02,Other transport accident,"V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859",V832
